"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	9679.296	28	16	19	13	15	28	19	26	0.06		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"HONOULIWAI BAY, MOLOKAI, HI"	21.11	-156.745	4100.491											1														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64432	-131.88873	21.48									4.22	17	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61476	-131.86087	25.202									5.51	28	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61486	-131.86061	25.205									4.86	34	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"LOUSCOONE INLET"	52.24325	-131.29327	81.738									3.43	15	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"OTARD BAY"	53.77244	-132.9939	124.699									6.28	47	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"OTARD BAY"	53.77252	-132.99382	124.705									6.24	57	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"CRAIG, AK"	55.46	-133.13	304.918	28	4	26	1	22	28	4	50	0.08		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"ELFIN COVE, AK"	58.2	-136.36	659.612	28	4	34	1	30	28	4	48	0.07		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"WA"	"PORT ANGELES, WA"	48.125	-123.44	803.61	28	5	50	2	46	28	6	40	0.12		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"WA"	"LA PUSH, WA"	47.909	-124.637	758.7	28	4	52	1	48	28	7	57	0.12		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"JAPAN"	"EHIME"	"FUKAURA"	40.647	139.926	6428.522						28	15	3	0.06		2	10													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"OR"	"ASTORIA, OR"	46.208	-123.767	947.421	28	5	41	2	37	28	5	49	0.03		2	8	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"SAN DIEGO, CA"	32.713	-117.174	2531.403	28	9	4	6		28	9	20	0.05		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CHILE"	"BIOBIO"	"TALCAHUANO"	-36.6953	-73.1063	11433.836	28	21	19	18	15	28	22	28	0.1		2	36													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW ZEALAND"		"GISBORNE"	-38.6754	178.023	11217.824						28	22	45	0.1		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"COOK ISLANDS"		"RAROTONGA"	-21.2	-159.783	8623.148	28	14	29	11	25	28	15	37	0.15		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW ZEALAND"		"RAOUL ISLAND, BOAT COVE"	-29.28	-177.8944	10118.257	28	17	20	14	16	28	19	8	0.06		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"LOS ANGELES, CA"	33.719	-118.272	2388.198	28	7	28	4	24	28	10	2	0.08		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64433	-131.88859	21.486									3.66	20	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64432	-131.88836	21.497									5.48	33	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61552	-131.8618	25.097									5.82	18	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GOSKI BAY"	52.44009	-131.55171	53.694									4.22	8	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"KWOON COVE"	52.62852	-131.92585	21.333									6.46	6	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GILBERT BAY"	52.0394	-131.07997	108.467									5.89	26	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GILBERT BAY"	52.04002	-131.08174	108.337									6.93	23	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"SAN FRANCISCO, CA"	37.807	-122.465	1824.652	28	6	52	3	48	28	8	2	0.14		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"PORT SAN LUIS, CA"	35.17666	-120.755	2152.112	28	6	58	3	54	28	8	10	0.27		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"HONOKOHAU, HAWAII, HI"	19.671	-156.028	4214.969	28	8	45	5	41	28	9	23	0.09		2	9	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"WA"	"TOKE POINT, WA"	46.705	-123.966	894.145	28	5	25	2	21	28	5	33	0.04		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"KAUMALAPAU, LANAI, HI"	20.787	-156.991	4143.706	28	8	52	5	48	28	9	58	0.18		2	4	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"SANTA MONICA, CA"	34.008	-118.5	2350.409	28	7	23	4	19	28	9	33	0.08		2	10	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"RICHMOND, CA"	37.92833	-122.4	1814.166	28	7	8	4	4	28	8	22	0.09		2	29	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CHILE"	"VALPARAISO"	"VALPARAISO"	-33.02767128	-71.62787275	11162.6	28	19	53	16	49	28	21	3	0.08		2	26													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"NEPTUNE05, BRITISH COLUMBIA"	48.8139	-125.281	652.638	28	4	43	1	39	28	4	53	0.08		3		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW ZEALAND"	"AUCKLAND"	"AUCKLAND"	-36.8314	174.7865	11176.661						28	17	38	0.05		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"PAPUA NEW GUINEA"	"MANUS"	"MANUS ISLAND, ADMIRALTY ISLANDS"	-2.035	147.367	9551.088						28	17	50	0.05		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61532	-131.86168	25.119									5.09	14	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GOSKI BAY"	52.43997	-131.55174	53.703									4.5	6	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GOSKI BAY"	52.44028	-131.55172	53.679									4.31	25	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"STAKI BAY"	52.27433	-131.3757	75.431									3.36	25	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"DAVIDSON INLET"	52.7568	-132.12102	3.726									8.04	11	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"DAVIDSON INLET"	52.75701	-132.12094	3.702									6.75	26	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GILBERT BAY"	52.03944	-131.07952	108.483									8.45	52	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"D51407 BPR, SE OF HONOLULU, HI"	19.634	-156.507	4238.976											3														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.77166	-122.29833	1833.619	28	7	12	4	8	28	8	25	0.11		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"WINTER HARBOR, BRITISH COLUMBIA"	50.513	-128.028	378.754	28	3	57		53	28	7	48	0.22		2	35	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	1463.604	28	5	46	2	42	28	6	49	0.12		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"POINT REYES, CA"	37.997	-122.975	1789.072	28	6	19	3	15	28	9	5	0.24		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"MONTEREY, CA"	36.605	-121.888	1967.546	28	6	34	3	30	28	9	29	0.14		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"FRENCH FRIGATE SHOALS, HI"	23.867	-166.283	4310.664	28	8	55	5	51	28	9	56	0.14		2	8													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"HARTLEY BAY, BRITISH COLUMBIA"	53.4242	-129.2527	203.456	28	4	10	1	6	28	6	11	0.02		2	8													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"SOLOMON ISLANDS"		"TAREKUKURE, TARO ISLAND"	-6.6928	156.4086	9374.977	28	16	1	12	57	28	16	56	0.04		2	1	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"KIRIBATI"		"CHRISTMAS ISLAND, LINE ISLANDS"	1.984	-157.473	6100.436	28	10	57	7	53	28	11	17	0.03		2	8	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"FRENCH POLYNESIA"		"RIKITEA, MANGAREVA ISLAND"	-23.1221	-134.9666	8413.688						28	15	54	0.1		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"BARBERS POINT, OAHU, HI"	21.3218	-158.1193	4140.782	28	8	34	5	30	28	9	25	0.09		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW CALEDONIA"		"OUINNE"	-21.9829	166.6833	10166.564	28	18	42	15	38	29	2	32	0.08		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"PORT HARDY, BRITISH COLUMBIA"	50.722	-127.488	392.694	28	4	37	1	33	28	4	53	0.09		2	20	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64424	-131.88886	21.481									6.25	27	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"MIKE INLET"	52.53399	-131.74731	37.036									6.08	19	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"LOUSCOONE INLET"	52.2434	-131.29374	81.704									3.98	14	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"OTARD BAY"	53.77206	-132.99425	124.673									7.37	0	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GUDAL BAY"	53.23185	-132.56383	58.351									7.41	5	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"DAVIDSON INLET"	52.75719	-132.12194	3.708									7.67	8	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"KWOON COVE"	52.62869	-131.92531	21.338									6.15	4	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"TADASL"	52.072	-131.11415	104.178									8.09	14	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GILBERT BAY"	52.04002	-131.08196	108.327									8.04	22	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"D46411 BPR, NW OF SAN FRANCISCO, CA"	39.34	-127.007	1544.87											3														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SEAL INLET"	53.53665	-132.73343	93.439									3.59	25	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64453	-131.88899	21.451									4.75	7	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	4110.432	28	8	37	5	33	28	9	7	0.79		2	32	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"YAKUTAT, AK"	59.55	-139.733	888.488	28	5	22	2	18	28	11	35	0.15		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"WA"	"WESTPORT, WA"	46.908	-124.11	869.602	28	5	13	2	9	28	5	21	0.08		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"LANGARA ISLAND, BRITISH COLUMBIA"	54.25	-133.033333	174.066	28	3	40		36	28	5	4	0.25		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"JAPAN"	"BONIN IS, TOKYO"	"CHICHIJIMA ISLAND"	27.0939	142.1947	7378.235	28	14	26	11	22	28	18	4	0.1		2	22													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW CALEDONIA"		"HIENGHENE"	-20.6929	164.9422	10142.915						28	21	37	0.04		2	26													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137	658.322	28	4	36	1	32	28	5	2	0.07		2	23	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW CALEDONIA"		"LIFOU ISLAND"	-20.919	167.279	10033.952	28	16	19	13	15	28	18	15	0.02		2	34													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"OLD HARBOR, KODIAK, AK"	57.201	-153.305	1436.149	28	6	1	2	57	28	6	17	0.14		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"VALDEZ, AK"	61.125	-146.362	1265.426	28	6	18	3	14	28	6	39	0.03		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW ZEALAND"		"RAOUL ISLAND, FISHING ROCK"	-29.251	-177.9038	10115.761	28	17	22	14	18	28	20	11	0.07		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"HENSLUNG COVE, BRITISH COLUMBIA"	54.192	-133.003	167.332	28	3	19	0	15	28	4	58	0.21		2	22	"F"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"PORT ALBERNI, BRITISH COLUMBIA"	49.233	-124.817	645.802	28	5	24	2	20	28	8	21	0.22		2	33	"F"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61486	-131.86053	25.208									6.2	33	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"STAKI BAY"	52.2743	-131.37579	75.429									2.87	26	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GUDAL BAY"	53.23196	-132.5603	58.236									6.37	12	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SAUNDERS ISLAND"	53.03086	-132.4594	36.219									8.24	33	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SAUNDERS ISLAND"	53.03007	-132.45909	36.14									5.7	23	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"DAVIDSON INLET"	52.75706	-132.12096	3.697									8.8	32	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"KWOON COVE"	52.62867	-131.92531	21.339									6.95	5	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64429	-131.8891	21.466									4.94	24	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64444	-131.88916	21.451									5	20	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"NAWILIWILI, KAUAI, HI"	21.9544	-159.3561	4135.798	28	8	29	5	25	28	8	56	0.03		2	9													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	4169.535	28	8	42	5	38	28	9	34	0.56		2	8	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"HONOLULU, OAHU, HI"	21.3067	-157.867	4130.814	28	8	44	5	40	28	9	9	0.2		2	14	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"ATKA ISLAND, AK"	52.2316	-174.172	2815.993	28	7	25	4	21	28	8	31	0.11		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"OR"	"PORT ORFORD, OR"	42.737	-124.497	1252.868	28	5	21	2	17	28	8	41	0.23		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"TUVALU"		"FONGAFALE"	-8.502	179.195	8204.021	28	13	38	10	34	28	16	18	0.02		2	6													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"HANALEI, KAUAI, HI"	22.2125	-159.4982	4117.214	28	8	29	5	25	28	8	54	0.19		2	18	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"KAPOHO, HAWAII, HI"	19.4992	-154.8197	4182.739	28	8	35	5	31	28	8	46	0.19		2	7													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW CALEDONIA"		"TADINE, MARE ISLAND"	-21.548	167.877	10060.389	28	16	30	13	26	28	20	27	0.01		2	8													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CHILE"	"VALPARAISO (JUAN FERNANDEZ)"	"JUAN FERNANDEZ ISLANDS"	-33.636017	-78.829881	10875.262	28	20	14	17	10	28	20	40	0.03		2	12													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"PORT ALEXANDER, AK"	56.246611	-134.647694	418.76	28	4	10	1	6	28	6	2	0.11		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	6398.149	28	11	28	8	4	28	11	51	0.04		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"AUSTRALIA"		"POINT MURAT"	-21.8167	114.191	13498.008	28	13	49	10	45	28	20	0	0.05		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA TERRITORY"	"MP"	"SAIPAN, NORTHERN MARIANA ISLANDS"	15.2266	145.742	8148.711	28	13	50	10	46	28	16	7	0.02		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"HALAWA, MOLOKAI, HI"	21.162	-156.736	4094.877											1														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64424	-131.88909	21.471									4.87	32	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61524	-131.8614	25.138									7.15	39	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"MIKE INLET"	52.5339	-131.74715	37.051									7.62	28	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"PUFFIN COVE"	52.49847	-131.72337	41.127									3.4	9	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"GOSKI BAY"	52.44053	-131.55168	53.66									4.3	50	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"LOUSCOONE INLET"	52.24333	-131.29363	81.715									3.67	12	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"OTARD BAY"	53.77232	-132.99394	124.689									7.2	35	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"DAVIDSON INLET"	52.75662	-132.12025	3.726									9.49	18	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"D46403 BPR, SE OF SHUMAGIN IS, AK"	52.65	-156.94	1670.13											3														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"PRINCE RUPERT, BRITISH COLUMBIA"	54.32	-130.33	206.985	28	5	0	1	56	28	9	2	0.09		2	105													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"CA"	"ARENA COVE, CA"	38.914	-123.711	1671.384	28	6	1	2	57	28	6	37	0.35		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"BELLA BELLA, BRITISH COLUMBIA"	52.163	-128.143	277.745	28	4	11	1	7	28	6	21	0.11		2	50	"F"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"LAHAINA, MAUI, HI"	20.88	-156.69	4121.196	28	8	46	5	42	28	10	4	0.28		2	11	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"MAKAPUU POINT, OAHU, HI"	21.3199	-157.6688	4120.541	28	8	29	5	25	28	8	49	0.27		2	10	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"NUKU HIVA ISLAND, MARQUESAS ISLANDS"	-8.9148	-140.0958	6879.088	28	12	20	9	16	28	12	45	0.16		2	6	"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"FRENCH POLYNESIA"		"RANGIROA"	-14.9458	-147.706	7652.628	28	13	24	10	20	28	14	26	0.04		2	8	"F"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	8298.758	28	13	44	10	40	28	14	55	0.08		2	7													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"HI"	"WAIANAE, OAHU, HI"	21.4498	-158.197	4131.613	28	8	35	5	31	28	9	38	0.41		2	8													
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"NEW ZEALAND"		"LOTTIN POINT"	-37.5503	178.159	11102.082	28	17	30	14	26	28	20	32	0.05		2		"R"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	2274.323	28	7	33	4	29	28	9	39	0.07		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"TUVALU"		"FUNAFUTI"	-8.525	179.2	8205.998	28	13	36	10	32	28	13	52	0.02		2														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	593.289	28	4	24	1	20	28	7	32	0.12		2	25	"F"												
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"SUNDAY INLET"	52.64434	-131.88927	21.454									4.99	29	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"POCKET INLET"	52.61568	-131.86164	25.09									2.51	38	5														
	2012	10	28	3	4	8.8	4	1	5467	7.7			"n"	"CANADA"	"BC"	"PUFFIN COVE"	52.49857	-131.72435	41.077									3.29	1	5														
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	6724.857						8	2	17	0.06		2														
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"BALTRA ISLAND"	-0.433	-90.283	1604.767	7	19	22	2	46	7	19	36	0.05		2		"R"												
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"MEXICO"	"OAXACA"	"HUATULCO"	15.77	-96.1	493.569	7	18	44	2	9	7	23	54	0.35		2	9													
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"MEXICO"	"CHIAPAS"	"PUERTO CHIAPAS"	14.697	-92.411	96.187									0.3		2														
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"MEXICO"	"OAXACA"	"SALINA CRUZ"	16.1684	-95.1968	429.182	7	18	56	2	21				0.22		2	17													
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"EL SALVADOR"	"SONSONATE"	"ACAJUTLA"	13.5739	-89.8383	227.071	7	17	40	1	4	7	21	59	0.1		2	28	"R"												
	2012	11	7	16	35	46.9	4	1	5468	7.3			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	6861.078						8	2	47	0.07		2														
	2012	12	7	8	18	23.1	4	1	5469	7.2			"n"	"JAPAN"	"MIYAGI"	"ISHINOMAKI"	38.417	141.267	242.233									1		1														
	2012	12	7	8	18	23.1	4	1	5469	7.2			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	229.106											2														
	2012	12	7	8	18	23.1	4	1	5469	7.2			"n"	"JAPAN"	"MIYAGI"	"KESENNUMA"	38.9	141.57	236.128											2														
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"USA"	"AK"	"LAKE DOROTHY, AK"	58.23021	-133.9672076	318.694											7														
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"USA"	"AK"	"CRAIG, AK"	55.46	-133.13	96.65									0.02		2														
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"USA"	"AK"	"PORT ALEXANDER, AK"	56.246611	-134.647694	95.04	5	9	20	0	22				0.14		2	10													
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"USA"	"AK"	"LAKE BETTY, AK"	56.5153706	-134.7158759	125.03											7														
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"USA"	"AK"	"ELFIN COVE, AK"	58.2	-136.36	329.512	5	9	58	1	0				0.02		2		"R"												
	2013	1	5	8	58	19.3	4	1	5472	7.5			"n"	"CANADA"	"BC"	"HENSLUNG COVE, BRITISH COLUMBIA"	54.192	-133.003	170.651	5	9	28	0	30				0.12		2														
